CPF/CNPJ;Nome Credor;Empenho;Modalidade de Empenho;Tipo de Licitação;Empenhado;Liquidado;Pago
03.461.065/0001-22;Confeccao de Bandeiras Bandemar LTDA ME;1624;;;1454.00;0.00;0.00
03.461.065/0001-22;Confeccao de Bandeiras Bandemar LTDA ME;1624;;;0.00;0.00;1454.00
29.279.154/0001-46;CONFEDERACAO NACIONAL DE PREVIDENCIA DOS SERVIDORES PUBLICOS SPE  LTDA;1379; / SUBEMPENHO 1;;0.00;1000.00;0.00
29.279.154/0001-46;CONFEDERACAO NACIONAL DE PREVIDENCIA DOS SERVIDORES PUBLICOS SPE  LTDA;1379;;;1000.00;0.00;0.00
29.279.154/0001-46;CONFEDERACAO NACIONAL DE PREVIDENCIA DOS SERVIDORES PUBLICOS SPE  LTDA;1379;;;0.00;0.00;1000.00
29.279.154/0001-46;CONFEDERACAO NACIONAL DE PREVIDENCIA DOS SERVIDORES PUBLICOS SPE LTDA   CONAPRES;113; / SUBEMPENHO 1;;0.00;450.00;0.00
29.279.154/0001-46;CONFEDERACAO NACIONAL DE PREVIDENCIA DOS SERVIDORES PUBLICOS SPE LTDA   CONAPRES;113;;;0.00;0.00;450.00
29.279.154/0001-46;CONFEDERACAO NACIONAL DE PREVIDENCIA DOS SERVIDORES PUBLICOS SPE LTDA   CONAPRES;113;;;450.00;0.00;0.00
14.702.767/0001-77;CONSELHO DE ARQUITETURA E URBANISMO DO BRASIL;167; / SUBEMPENHO 1;;0.00;91.50;0.00
14.702.767/0001-77;CONSELHO DE ARQUITETURA E URBANISMO DO BRASIL;167; / SUBEMPENHO 2;;0.00;91.50;0.00
14.702.767/0001-77;CONSELHO DE ARQUITETURA E URBANISMO DO BRASIL;167;;;1200.00;0.00;0.00
14.702.767/0001-77;CONSELHO DE ARQUITETURA E URBANISMO DO BRASIL;167;;;0.00;0.00;91.50
14.702.767/0001-77;CONSELHO DE ARQUITETURA E URBANISMO DO BRASIL;167;;;0.00;0.00;91.50
14.702.767/0001-77;CONSELHO DE ARQUITETURA E URBANISMO DO BRASIL;167;;;0.00;0.00;0.00
02.630.362/0001-91;CONSELHO DE SECRETARIOS MUNIC DE ASSIT SOCIAL;1255; / SUBEMPENHO 1;;0.00;3262.00;0.00
02.630.362/0001-91;CONSELHO DE SECRETARIOS MUNIC DE ASSIT SOCIAL;1255;;;0.00;0.00;3262.00
02.630.362/0001-91;CONSELHO DE SECRETARIOS MUNIC DE ASSIT SOCIAL;1255;;;3262.00;0.00;0.00
02.630.362/0001-91;CONSELHO DE SECRETARIOS MUNIC DE ASSIT SOCIAL;1279; / SUBEMPENHO 1;;0.00;1260.00;0.00
02.630.362/0001-91;CONSELHO DE SECRETARIOS MUNIC DE ASSIT SOCIAL;1279;;;1260.00;0.00;0.00
02.630.362/0001-91;CONSELHO DE SECRETARIOS MUNIC DE ASSIT SOCIAL;1279;;;0.00;0.00;1260.00
33.484.825/0001-88;CONSELHO NACIONAL DOS SEC. M. DE SAUDE CONASEMS;576; / SUBEMPENHO 1;;0.00;700.00;0.00
33.484.825/0001-88;CONSELHO NACIONAL DOS SEC. M. DE SAUDE CONASEMS;576;;;0.00;0.00;700.00
33.484.825/0001-88;CONSELHO NACIONAL DOS SEC. M. DE SAUDE CONASEMS;576;;;700.00;0.00;0.00
33.484.825/0001-88;CONSELHO NACIONAL DOS SEC. M. DE SAUDE CONASEMS;595;;;700.00;0.00;0.00
33.484.825/0001-88;CONSELHO NACIONAL DOS SEC. M. DE SAUDE CONASEMS;595;;;0.00;0.00;0.00
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;56; / SUBEMPENHO 1;;0.00;2156.82;0.00
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;56; / SUBEMPENHO 2;;0.00;2451.02;0.00
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;56; / SUBEMPENHO 3;;0.00;2304.09;0.00
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;56; / SUBEMPENHO 4;;0.00;2383.41;0.00
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;56; / SUBEMPENHO 5;;0.00;2226.60;0.00
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;56; / SUBEMPENHO 6;;0.00;2617.71;0.00
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;56; / SUBEMPENHO 7;;0.00;2774.52;0.00
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;56; / SUBEMPENHO 8;;0.00;1969.19;0.00
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;56; / SUBEMPENHO 9;;0.00;2596.43;0.00
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;56; / SUBEMPENHO 10;;0.00;1423.52;0.00
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;56; / SUBEMPENHO 11;;0.00;1403.60;0.00
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;56;;;0.00;0.00;2383.41
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;56;;;0.00;0.00;2226.60
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;56;;;56000.00;0.00;0.00
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;56;;;0.00;0.00;2617.71
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;56;;;0.00;0.00;2156.82
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;56;;;0.00;0.00;0.00
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;56;;;0.00;0.00;2451.02
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;56;;;0.00;0.00;1423.52
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;56;;;0.00;0.00;1403.60
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;56;;;0.00;0.00;0.00
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;56;;;0.00;0.00;2304.09
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;56;;;0.00;0.00;1969.19
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;56;;;0.00;0.00;2596.43
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;56;;;0.00;0.00;2774.52
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;586; / SUBEMPENHO 1;;0.00;3190.68;0.00
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;586; / SUBEMPENHO 2;;0.00;3823.33;0.00
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;586; / SUBEMPENHO 3;;0.00;3821.43;0.00
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;586; / SUBEMPENHO 4;;0.00;4063.06;0.00
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;586; / SUBEMPENHO 5;;0.00;3821.43;0.00
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;586; / SUBEMPENHO 6;;0.00;4304.69;0.00
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;586; / SUBEMPENHO 7;;0.00;4546.32;0.00
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;586; / SUBEMPENHO 8;;0.00;3299.73;0.00
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;586; / SUBEMPENHO 9;;0.00;4266.25;0.00
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;586; / SUBEMPENHO 10;;0.00;3180.19;0.00
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;586; / SUBEMPENHO 11;;0.00;2423.21;0.00
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;586; / SUBEMPENHO 12;;0.00;2959.21;0.00
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;586;;;0.00;0.00;0.00
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;586;;;0.00;0.00;3180.19
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;586;;;0.00;0.00;4266.25
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;586;;;0.00;0.00;0.00
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;586;;;0.00;0.00;3299.73
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;586;;;0.00;0.00;0.00
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;586;;;0.00;0.00;3823.33
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;586;;;0.00;0.00;3821.43
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;586;;;430000.00;0.00;0.00
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;586;;;0.00;0.00;3821.43
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;586;;;0.00;0.00;0.00
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;586;;;0.00;0.00;3190.68
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;586;;;0.00;0.00;4304.69
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;586;;;0.00;0.00;2423.21
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;586;;;0.00;0.00;4063.06
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;586;;;0.00;0.00;0.00
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;586;;;0.00;0.00;4546.32
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;706; / SUBEMPENHO 1;;0.00;2308.16;0.00
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;706; / SUBEMPENHO 2;;0.00;2775.68;0.00
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;706; / SUBEMPENHO 3;;0.00;2839.66;0.00
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;706; / SUBEMPENHO 4;;0.00;3058.22;0.00
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;706; / SUBEMPENHO 5;;0.00;2727.18;0.00
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;706; / SUBEMPENHO 6;;0.00;3096.55;0.00
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;706; / SUBEMPENHO 7;;0.00;3243.63;0.00
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;706; / SUBEMPENHO 8;;0.00;2494.95;0.00
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;706; / SUBEMPENHO 9;;0.00;3083.27;0.00
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;706; / SUBEMPENHO 10;;0.00;1633.83;0.00
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;706; / SUBEMPENHO 11;;0.00;1578.39;0.00
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;706; / SUBEMPENHO 12;;0.00;1863.59;0.00
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;706;;;0.00;0.00;3058.22
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;706;;;39000.00;0.00;0.00
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;706;;;0.00;0.00;3243.63
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;706;;;0.00;0.00;0.00
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;706;;;0.00;0.00;1633.83
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;706;;;0.00;0.00;2775.68
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;706;;;0.00;0.00;2494.95
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;706;;;0.00;0.00;2839.66
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;706;;;0.00;0.00;2308.16
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;706;;;0.00;0.00;3096.55
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;706;;;0.00;0.00;2727.18
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;706;;;0.00;0.00;3083.27
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;706;;;0.00;0.00;1578.39
10.309.806/0001-10;CONSORCIO DE TRANSP. DA REG.METROP.DO RECIFE LTDA;1113;;;256.09;0.00;0.00
22.949.878/0001-00;CONSORCIO METROPOLITANO;540;;;0.00;0.00;0.00
22.949.878/0001-00;CONSORCIO METROPOLITANO;540;;;109965.66;0.00;0.00
22.949.878/0001-00;CONSORCIO METROPOLITANO;540;;;0.00;0.00;0.00
22.949.878/0001-00;CONSORCIO METROPOLITANO;540;;;0.00;0.00;0.00
22.949.878/0001-00;CONSORCIO METROPOLITANO;541; / SUBEMPENHO 1;;0.00;54205.09;0.00
22.949.878/0001-00;CONSORCIO METROPOLITANO;541;;;0.00;0.00;0.00
22.949.878/0001-00;CONSORCIO METROPOLITANO;541;;;0.00;0.00;54205.09
22.949.878/0001-00;CONSORCIO METROPOLITANO;541;;;199584.39;0.00;0.00
22.949.878/0001-00;CONSORCIO METROPOLITANO;541;;;0.00;0.00;0.00
22.949.878/0001-00;CONSORCIO METROPOLITANO;607;;;0.00;0.00;0.00
22.949.878/0001-00;CONSORCIO METROPOLITANO;607;;;1462917.29;0.00;0.00
20.825.304/0001-03;CONSTRUCOES INFLUIR LTDA;1299; / SUBEMPENHO 1;;0.00;13772.00;0.00
20.825.304/0001-03;CONSTRUCOES INFLUIR LTDA;1299;;;13772.00;0.00;0.00
20.825.304/0001-03;CONSTRUCOES INFLUIR LTDA;1299;;;0.00;0.00;13772.00
20.825.304/0001-03;CONSTRUCOES INFLUIR LTDA;1501; / SUBEMPENHO 1;;0.00;24882.37;0.00
20.825.304/0001-03;CONSTRUCOES INFLUIR LTDA;1501; / SUBEMPENHO 2;;0.00;14317.07;0.00
20.825.304/0001-03;CONSTRUCOES INFLUIR LTDA;1501;;;0.00;0.00;14317.07
20.825.304/0001-03;CONSTRUCOES INFLUIR LTDA;1501;;;0.00;0.00;0.00
20.825.304/0001-03;CONSTRUCOES INFLUIR LTDA;1501;;;138226.96;0.00;0.00
20.825.304/0001-03;CONSTRUCOES INFLUIR LTDA;1501;;;0.00;0.00;0.00
20.825.304/0001-03;CONSTRUCOES INFLUIR LTDA;1501;;;0.00;0.00;24882.37
20.825.304/0001-03;CONSTRUCOES INFLUIR LTDA;1501;;;0.00;0.00;0.00
20.825.304/0001-03;CONSTRUCOES INFLUIR LTDA;1501;;;0.00;0.00;0.00
20.825.304/0001-03;CONSTRUCOES INFLUIR LTDA;1966;;;44900.00;0.00;0.00
20.825.304/0001-03;CONSTRUCOES INFLUIR LTDA;1966;;;0.00;0.00;0.00
08.873.963/0001-01;CONSTRUTORA  A.R.LTDA   ME;113; / SUBEMPENHO 1;;0.00;30402.42;0.00
08.873.963/0001-01;CONSTRUTORA  A.R.LTDA   ME;113; / SUBEMPENHO 2;;0.00;28533.62;0.00
08.873.963/0001-01;CONSTRUTORA  A.R.LTDA   ME;113; / SUBEMPENHO 3;;0.00;25063.96;0.00
08.873.963/0001-01;CONSTRUTORA  A.R.LTDA   ME;113;;;0.00;0.00;30402.42
08.873.963/0001-01;CONSTRUTORA  A.R.LTDA   ME;113;;;84000.00;0.00;0.00
08.873.963/0001-01;CONSTRUTORA  A.R.LTDA   ME;113;;;0.00;0.00;28533.62
08.873.963/0001-01;CONSTRUTORA  A.R.LTDA   ME;113;;;0.00;0.00;25063.96
08.873.963/0001-01;CONSTRUTORA  A.R.LTDA   ME;519; / SUBEMPENHO 1;;0.00;6987.46;0.00
08.873.963/0001-01;CONSTRUTORA  A.R.LTDA   ME;519; / SUBEMPENHO 2;;0.00;32300.09;0.00
08.873.963/0001-01;CONSTRUTORA  A.R.LTDA   ME;519; / SUBEMPENHO 3;;0.00;19270.84;0.00
08.873.963/0001-01;CONSTRUTORA  A.R.LTDA   ME;519;;;0.00;0.00;6987.46
08.873.963/0001-01;CONSTRUTORA  A.R.LTDA   ME;519;;;0.00;0.00;32300.09
08.873.963/0001-01;CONSTRUTORA  A.R.LTDA   ME;519;;;100000.00;0.00;0.00
08.873.963/0001-01;CONSTRUTORA  A.R.LTDA   ME;519;;;0.00;0.00;19270.84
08.873.963/0001-01;CONSTRUTORA  A.R.LTDA   ME;733;;;70630.78;0.00;0.00
08.873.963/0001-01;CONSTRUTORA  A.R.LTDA   ME;733;;;0.00;0.00;0.00
08.873.963/0001-01;CONSTRUTORA  A.R.LTDA   ME;733;;;0.00;0.00;0.00
03.492.867/0001-08;CONSTRUTORA EVIDENCIA LTDA EPP;1088;;;185484.57;0.00;0.00
03.492.867/0001-08;CONSTRUTORA EVIDENCIA LTDA EPP;1088;;;0.00;0.00;0.00
03.492.867/0001-08;CONSTRUTORA EVIDENCIA LTDA EPP;1089;;;695109.12;0.00;0.00
03.492.867/0001-08;CONSTRUTORA EVIDENCIA LTDA EPP;1089;;;0.00;0.00;0.00
03.492.867/0001-08;CONSTRUTORA EVIDENCIA LTDA EPP;1130; / SUBEMPENHO 1;;0.00;15348.91;0.00
03.492.867/0001-08;CONSTRUTORA EVIDENCIA LTDA EPP;1130;;;0.00;0.00;15348.91
03.492.867/0001-08;CONSTRUTORA EVIDENCIA LTDA EPP;1130;;;15479.37;0.00;0.00
03.492.867/0001-08;CONSTRUTORA EVIDENCIA LTDA EPP;1131; / SUBEMPENHO 1;;0.00;81978.18;0.00
03.492.867/0001-08;CONSTRUTORA EVIDENCIA LTDA EPP;1131;;;0.00;0.00;81978.18
03.492.867/0001-08;CONSTRUTORA EVIDENCIA LTDA EPP;1131;;;245850.00;0.00;0.00
03.492.867/0001-08;CONSTRUTORA EVIDENCIA LTDA EPP;1132; / SUBEMPENHO 1;;0.00;29231.69;0.00
03.492.867/0001-08;CONSTRUTORA EVIDENCIA LTDA EPP;1132;;;57669.35;0.00;0.00
03.492.867/0001-08;CONSTRUTORA EVIDENCIA LTDA EPP;1132;;;0.00;0.00;29231.69
03.492.867/0001-08;CONSTRUTORA EVIDENCIA LTDA EPP;1133; / SUBEMPENHO 1;;0.00;307000.74;0.00
03.492.867/0001-08;CONSTRUTORA EVIDENCIA LTDA EPP;1133;;;519024.11;0.00;0.00
03.492.867/0001-08;CONSTRUTORA EVIDENCIA LTDA EPP;1133;;;0.00;0.00;307000.74
03.492.867/0001-08;CONSTRUTORA EVIDENCIA LTDA EPP;1134; / SUBEMPENHO 1;;0.00;1165.84;0.00
03.492.867/0001-08;CONSTRUTORA EVIDENCIA LTDA EPP;1134;;;7717.59;0.00;0.00
03.492.867/0001-08;CONSTRUTORA EVIDENCIA LTDA EPP;1134;;;0.00;0.00;1165.84
03.492.867/0001-08;CONSTRUTORA EVIDENCIA LTDA EPP;1135; / SUBEMPENHO 1;;0.00;7960.15;0.00
03.492.867/0001-08;CONSTRUTORA EVIDENCIA LTDA EPP;1135;;;0.00;0.00;7960.15
03.492.867/0001-08;CONSTRUTORA EVIDENCIA LTDA EPP;1135;;;394200.00;0.00;0.00
03.492.867/0001-08;CONSTRUTORA EVIDENCIA LTDA EPP;1136; / SUBEMPENHO 1;;0.00;489.13;0.00
03.492.867/0001-08;CONSTRUTORA EVIDENCIA LTDA EPP;1136;;;0.00;0.00;489.13
03.492.867/0001-08;CONSTRUTORA EVIDENCIA LTDA EPP;1136;;;26321.25;0.00;0.00
03.492.867/0001-08;CONSTRUTORA EVIDENCIA LTDA EPP;1137; / SUBEMPENHO 1;;0.00;7325.30;0.00
03.492.867/0001-08;CONSTRUTORA EVIDENCIA LTDA EPP;1137;;;351615.01;0.00;0.00
03.492.867/0001-08;CONSTRUTORA EVIDENCIA LTDA EPP;1137;;;0.00;0.00;7325.30
03.492.867/0001-08;CONSTRUTORA EVIDENCIA LTDA EPP;1137;;;0.00;0.00;0.00
03.492.867/0001-08;CONSTRUTORA EVIDENCIA LTDA EPP;1302; / SUBEMPENHO 1;;0.00;283.32;0.00
03.492.867/0001-08;CONSTRUTORA EVIDENCIA LTDA EPP;1302;;;6225.12;0.00;0.00
03.492.867/0001-08;CONSTRUTORA EVIDENCIA LTDA EPP;1303; / SUBEMPENHO 1;;0.00;10430.08;0.00
03.492.867/0001-08;CONSTRUTORA EVIDENCIA LTDA EPP;1303;;;0.00;0.00;0.00
03.492.867/0001-08;CONSTRUTORA EVIDENCIA LTDA EPP;1303;;;362203.87;0.00;0.00
03.492.867/0001-08;CONSTRUTORA EVIDENCIA LTDA EPP;1304; / SUBEMPENHO 1;;0.00;102.12;0.00
03.492.867/0001-08;CONSTRUTORA EVIDENCIA LTDA EPP;1304;;;5000.00;0.00;0.00
03.492.867/0001-08;CONSTRUTORA EVIDENCIA LTDA EPP;1305; / SUBEMPENHO 1;;0.00;9076.68;0.00
03.492.867/0001-08;CONSTRUTORA EVIDENCIA LTDA EPP;1305;;;0.00;0.00;0.00
03.492.867/0001-08;CONSTRUTORA EVIDENCIA LTDA EPP;1305;;;439325.89;0.00;0.00
03.492.867/0001-08;CONSTRUTORA EVIDENCIA LTDA EPP;1305;;;0.00;0.00;0.00
03.492.867/0001-08;CONSTRUTORA EVIDENCIA LTDA EPP;2079;;;0.00;0.00;0.00
03.492.867/0001-08;CONSTRUTORA EVIDENCIA LTDA EPP;2079;;;32000.00;0.00;0.00
11.523.068/0001-71;CONSTRUTORA FAELLA LTDA EPP;456; / SUBEMPENHO 1;;0.00;37332.16;0.00
11.523.068/0001-71;CONSTRUTORA FAELLA LTDA EPP;456;;;95900.40;0.00;0.00
11.523.068/0001-71;CONSTRUTORA FAELLA LTDA EPP;456;;;0.00;0.00;0.00
11.523.068/0001-71;CONSTRUTORA FAELLA LTDA EPP;456;;;0.00;0.00;37332.16
11.523.068/0001-71;CONSTRUTORA FAELLA LTDA EPP;464;;;838895.96;0.00;0.00
11.523.068/0001-71;CONSTRUTORA FAELLA LTDA EPP;464;;;0.00;0.00;0.00
11.523.068/0001-71;CONSTRUTORA FAELLA LTDA EPP;464;;;0.00;0.00;0.00
11.523.068/0001-71;CONSTRUTORA FAELLA LTDA EPP;465;;;1170384.40;0.00;0.00
11.523.068/0001-71;CONSTRUTORA FAELLA LTDA EPP;465;;;0.00;0.00;0.00
11.523.068/0001-71;CONSTRUTORA FAELLA LTDA EPP;465;;;0.00;0.00;0.00
11.523.068/0001-71;CONSTRUTORA FAELLA LTDA EPP;539; / SUBEMPENHO 1;;0.00;7735.73;0.00
11.523.068/0001-71;CONSTRUTORA FAELLA LTDA EPP;539;;;0.00;0.00;0.00
11.523.068/0001-71;CONSTRUTORA FAELLA LTDA EPP;539;;;0.00;0.00;7735.73
11.523.068/0001-71;CONSTRUTORA FAELLA LTDA EPP;539;;;19872.99;0.00;0.00
11.523.068/0001-71;CONSTRUTORA FAELLA LTDA EPP;1069;;;0.00;0.00;0.00
11.523.068/0001-71;CONSTRUTORA FAELLA LTDA EPP;1069;;;0.00;0.00;0.00
11.523.068/0001-71;CONSTRUTORA FAELLA LTDA EPP;1069;;;210587.40;0.00;0.00
11.523.068/0001-71;CONSTRUTORA FAELLA LTDA EPP;1069;;;0.00;0.00;0.00
35.532.332/0001-00;CONSTRUTORA PAULISTA LTDA;916;;;0.00;0.00;0.00
35.532.332/0001-00;CONSTRUTORA PAULISTA LTDA;916;;;76060.09;0.00;0.00
35.532.332/0001-00;CONSTRUTORA PAULISTA LTDA;917;;;50000.00;0.00;0.00
35.532.332/0001-00;CONSTRUTORA PAULISTA LTDA;917;;;0.00;0.00;0.00
02.908.931/0001-18;CONSTRUTORA SBM LTDA;1680;;;0.00;0.00;0.00
02.908.931/0001-18;CONSTRUTORA SBM LTDA;1680;;;0.00;0.00;0.00
02.908.931/0001-18;CONSTRUTORA SBM LTDA;1680;;;1000000.00;0.00;0.00
02.908.931/0001-18;CONSTRUTORA SBM LTDA;1680;;;0.00;0.00;0.00
02.908.931/0001-18;CONSTRUTORA SBM LTDA;1680;;;0.00;0.00;0.00
02.908.931/0001-18;CONSTRUTORA SBM LTDA;2020; / SUBEMPENHO 1;;0.00;208582.94;0.00
02.908.931/0001-18;CONSTRUTORA SBM LTDA;2020;;;0.00;0.00;0.00
02.908.931/0001-18;CONSTRUTORA SBM LTDA;2020;;;280000.00;0.00;0.00
10.569.363/0001-04;CONSTRUTORA SOLO LTDA   ME;79;;;169592.49;0.00;0.00
10.569.363/0001-04;CONSTRUTORA SOLO LTDA   ME;79;;;0.00;0.00;0.00
10.569.363/0001-04;CONSTRUTORA SOLO LTDA   ME;79;;;0.00;0.00;0.00
10.569.363/0001-04;CONSTRUTORA SOLO LTDA   ME;892;;;2000.00;0.00;0.00
10.569.363/0001-04;CONSTRUTORA SOLO LTDA   ME;892;;;0.00;0.00;0.00
10.569.363/0001-04;CONSTRUTORA SOLO LTDA   ME;893;;;0.00;0.00;0.00
10.569.363/0001-04;CONSTRUTORA SOLO LTDA   ME;893;;;20000.00;0.00;0.00
07.858.916/0001-26;CONSULTOP CONSULTORIA E ENGENHARIA LTDA EPP;606;;;61159.69;0.00;0.00
07.858.916/0001-26;CONSULTOP CONSULTORIA E ENGENHARIA LTDA EPP;606;;;0.00;0.00;0.00
11.589.435/0001-30;COOMSERA COOPERAT.MISTA DE SERV. E PROD.DA AGROEC;886; / SUBEMPENHO 1;;0.00;4679.37;0.00
11.589.435/0001-30;COOMSERA COOPERAT.MISTA DE SERV. E PROD.DA AGROEC;886; / SUBEMPENHO 2;;0.00;700.05;0.00
