CPF/CNPJ;Nome Credor;Empenho;Modalidade de Empenho;Tipo de Licitação;Empenhado;Liquidado;Pago
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;782;;;0.00;0.00;283.81
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;782;;;0.00;0.00;426.46
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;782;;;0.00;0.00;129.91
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;882; / SUBEMPENHO 1;;0.00;1187.07;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;882; / SUBEMPENHO 2;;0.00;1563.67;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;882; / SUBEMPENHO 3;;0.00;71.69;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;882; / SUBEMPENHO 4;;0.00;18.80;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;882; / SUBEMPENHO 5;;0.00;18.80;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;882; / SUBEMPENHO 6;;0.00;62.67;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;882;;;0.00;0.00;1563.67
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;882;;;0.00;0.00;18.80
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;882;;;5000.00;0.00;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;882;;;0.00;0.00;71.69
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;882;;;0.00;0.00;1187.07
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;882;;;0.00;0.00;62.67
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;882;;;0.00;0.00;18.80
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1101; / SUBEMPENHO 1;;0.00;1607.22;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1101; / SUBEMPENHO 2;;0.00;699.17;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1101; / SUBEMPENHO 3;;0.00;1300.83;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1101;;;9000.00;0.00;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1101;;;0.00;0.00;699.17
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1101;;;0.00;0.00;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1101;;;0.00;0.00;1300.83
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1101;;;0.00;0.00;1607.22
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1121; / SUBEMPENHO 1;;0.00;887.35;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1121; / SUBEMPENHO 2;;0.00;636.05;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1121; / SUBEMPENHO 3;;0.00;646.78;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1121; / SUBEMPENHO 4;;0.00;56.72;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1121; / SUBEMPENHO 5;;0.00;122.48;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1121; / SUBEMPENHO 6;;0.00;136.68;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1121; / SUBEMPENHO 7;;0.00;125.01;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1121; / SUBEMPENHO 8;;0.00;17.62;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1121; / SUBEMPENHO 9;;0.00;44.08;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1121; / SUBEMPENHO 10;;0.00;155.79;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1121; / SUBEMPENHO 11;;0.00;48.94;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1121; / SUBEMPENHO 12;;0.00;41.30;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1121; / SUBEMPENHO 13;;0.00;44.08;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1121; / SUBEMPENHO 14;;0.00;132.13;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1121; / SUBEMPENHO 15;;0.00;1335.67;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1121; / SUBEMPENHO 16;;0.00;157.36;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1121; / SUBEMPENHO 17;;0.00;44.96;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1121; / SUBEMPENHO 18;;0.00;112.51;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1121; / SUBEMPENHO 19;;0.00;132.70;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1121; / SUBEMPENHO 20;;0.00;45.10;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1121;;;5000.00;0.00;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1121;;;0.00;0.00;1741.34
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1121;;;0.00;0.00;1757.91
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1121;;;0.00;0.00;887.35
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1121;;;0.00;0.00;44.96
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1121;;;0.00;0.00;290.31
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1121;;;0.00;0.00;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1121;;;0.00;0.00;44.08
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1121;;;0.00;0.00;157.36
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1246; / SUBEMPENHO 1;;0.00;7122.69;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1246; / SUBEMPENHO 2;;0.00;1234.84;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1246;;;10000.00;0.00;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1246;;;0.00;0.00;8357.53
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1246;;;0.00;0.00;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1247; / SUBEMPENHO 1;;0.00;4305.18;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1247; / SUBEMPENHO 2;;0.00;6186.19;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1247; / SUBEMPENHO 3;;0.00;2813.81;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1247;;;0.00;0.00;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1247;;;0.00;0.00;4305.18
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1247;;;15000.00;0.00;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1247;;;0.00;0.00;6186.19
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1247;;;0.00;0.00;2813.81
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1285; / SUBEMPENHO 1;;0.00;2277.90;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1285; / SUBEMPENHO 2;;0.00;1593.01;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1285; / SUBEMPENHO 3;;0.00;4181.15;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1285; / SUBEMPENHO 4;;0.00;2884.56;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1285; / SUBEMPENHO 5;;0.00;9777.58;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1285; / SUBEMPENHO 6;;0.00;3952.12;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1285; / SUBEMPENHO 7;;0.00;2627.18;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1285; / SUBEMPENHO 8;;0.00;1142.36;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1285; / SUBEMPENHO 9;;0.00;6034.43;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1285; / SUBEMPENHO 10;;0.00;1892.32;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1285; / SUBEMPENHO 11;;0.00;6301.78;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1285; / SUBEMPENHO 12;;0.00;3435.34;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1285; / SUBEMPENHO 13;;0.00;3750.82;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1285;;;0.00;0.00;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1285;;;50000.00;0.00;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1285;;;0.00;0.00;24666.32
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1285;;;0.00;0.00;21433.41
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1285;;;0.00;0.00;3750.82
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1359; / SUBEMPENHO 1;;0.00;123.93;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1359; / SUBEMPENHO 2;;0.00;42.15;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1359;;;0.00;0.00;123.93
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1359;;;200.00;0.00;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1359;;;0.00;0.00;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1359;;;0.00;0.00;42.15
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1373; / SUBEMPENHO 1;;0.00;101.34;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1373; / SUBEMPENHO 2;;0.00;1402.17;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1373;;;0.00;0.00;1503.51
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1373;;;1503.51;0.00;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1374; / SUBEMPENHO 1;;0.00;3372.38;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1374;;;3372.38;0.00;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1374;;;0.00;0.00;3372.38
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1396; / SUBEMPENHO 1;;0.00;1970.08;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1396;;;0.00;0.00;1970.08
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1396;;;1970.08;0.00;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1453; / SUBEMPENHO 1;;0.00;976.00;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1453; / SUBEMPENHO 2;;0.00;1194.09;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1453; / SUBEMPENHO 3;;0.00;943.44;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1453; / SUBEMPENHO 4;;0.00;44.32;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1453; / SUBEMPENHO 5;;0.00;48.48;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1453; / SUBEMPENHO 6;;0.00;166.04;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1453; / SUBEMPENHO 7;;0.00;130.21;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1453; / SUBEMPENHO 8;;0.00;44.08;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1453; / SUBEMPENHO 9;;0.00;49.44;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1453; / SUBEMPENHO 10;;0.00;44.25;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1453; / SUBEMPENHO 11;;0.00;44.08;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1453; / SUBEMPENHO 12;;0.00;44.96;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1453; / SUBEMPENHO 13;;0.00;44.08;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1453; / SUBEMPENHO 14;;0.00;48.71;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1453; / SUBEMPENHO 15;;0.00;127.35;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1453;;;0.00;0.00;389.05
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1453;;;0.00;0.00;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1453;;;0.00;0.00;353.43
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1453;;;0.00;0.00;3113.53
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1453;;;0.00;0.00;93.52
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1453;;;10000.00;0.00;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1564; / SUBEMPENHO 1;;0.00;4141.49;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1564; / SUBEMPENHO 2;;0.00;1992.59;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1564; / SUBEMPENHO 3;;0.00;7280.38;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1564; / SUBEMPENHO 4;;0.00;11710.13;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1564; / SUBEMPENHO 5;;0.00;4917.72;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1564;;;0.00;0.00;30042.31
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1564;;;0.00;0.00;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1564;;;35000.00;0.00;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1672; / SUBEMPENHO 1;;0.00;4610.78;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1672; / SUBEMPENHO 2;;0.00;3160.37;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1672; / SUBEMPENHO 3;;0.00;2972.78;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1672; / SUBEMPENHO 4;;0.00;1868.37;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1672; / SUBEMPENHO 5;;0.00;5855.38;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1672; / SUBEMPENHO 6;;0.00;4923.54;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1672; / SUBEMPENHO 7;;0.00;5057.00;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1672; / SUBEMPENHO 8;;0.00;4087.36;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1672; / SUBEMPENHO 9;;0.00;2966.07;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1672; / SUBEMPENHO 10;;0.00;5210.88;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1672; / SUBEMPENHO 11;;0.00;4209.01;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1672; / SUBEMPENHO 12;;0.00;7548.44;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1672; / SUBEMPENHO 13;;0.00;1418.89;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1672; / SUBEMPENHO 14;;0.00;956.23;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1672;;;70000.00;0.00;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1672;;;0.00;0.00;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1672;;;0.00;0.00;23391.22
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1672;;;0.00;0.00;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1672;;;0.00;0.00;31453.88
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1716; / SUBEMPENHO 1;;0.00;4541.86;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1716;;;0.00;0.00;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1716;;;0.00;0.00;4541.86
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1716;;;4550.00;0.00;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1723; / SUBEMPENHO 1;;0.00;29742.63;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1723; / SUBEMPENHO 2;;0.00;28371.78;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1723;;;0.00;0.00;29742.63
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1723;;;100000.00;0.00;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1723;;;0.00;0.00;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1723;;;0.00;0.00;28371.78
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1834;;;0.00;0.00;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1834;;;58.72;0.00;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1837; / SUBEMPENHO 1;;0.00;2223.26;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1837; / SUBEMPENHO 2;;0.00;1047.73;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1837;;;0.00;0.00;2223.26
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1837;;;0.00;0.00;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1837;;;0.00;0.00;1047.73
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1837;;;4000.00;0.00;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1851; / SUBEMPENHO 1;;0.00;163.34;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1851; / SUBEMPENHO 2;;0.00;204.86;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1851;;;600.00;0.00;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1851;;;0.00;0.00;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1851;;;0.00;0.00;163.34
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1865; / SUBEMPENHO 1;;0.00;60.11;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1865;;;60.11;0.00;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1865;;;0.00;0.00;60.11
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1927; / SUBEMPENHO 1;;0.00;1844.12;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1927; / SUBEMPENHO 2;;0.00;2817.91;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1927; / SUBEMPENHO 3;;0.00;4910.04;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1927; / SUBEMPENHO 4;;0.00;2248.99;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1927; / SUBEMPENHO 5;;0.00;3902.08;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1927; / SUBEMPENHO 6;;0.00;6182.67;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1927; / SUBEMPENHO 7;;0.00;148.17;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1927; / SUBEMPENHO 8;;0.00;4012.92;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1927; / SUBEMPENHO 10;;0.00;4504.14;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1927; / SUBEMPENHO 11;;0.00;2790.30;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1927; / SUBEMPENHO 12;;0.00;1527.51;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1927; / SUBEMPENHO 13;;0.00;2898.05;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1927; / SUBEMPENHO 14;;0.00;2130.60;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1927; / SUBEMPENHO 15;;0.00;2040.86;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1927;;;0.00;0.00;17391.95
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1927;;;0.00;0.00;2817.91
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1927;;;53478.95;0.00;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1927;;;0.00;0.00;1844.12
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1929;;;7000.00;0.00;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1929;;;0.00;0.00;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1931; / SUBEMPENHO 1;;0.00;3637.02;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1931;;;0.00;0.00;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1931;;;4262.20;0.00;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1931;;;0.00;0.00;3637.02
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1976; / SUBEMPENHO 1;;0.00;182.34;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1976;;;0.00;0.00;182.34
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1976;;;0.00;0.00;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;1976;;;500.00;0.00;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;2042; / SUBEMPENHO 1;;0.00;48.48;0.00
09.769.035/0001-64;COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA;2042;;;48.48;0.00;0.00
